type,stock_number,date,status
Stock_His,6290,2024-07-01,OK
Stock_His,6290,2024-08-01,OK
Stock_His,6290,2024-09-01,OK
Stock_His,6290,2024-10-01,OK
Stock_His,6290,2024-11-01,OK
Stock_His,6291,2023-01-01,OK
Stock_His,6291,2023-02-01,OK
Stock_His,6291,2023-03-01,OK
Stock_His,6291,2023-04-01,OK
Stock_His,6291,2023-05-01,OK
Stock_His,6291,2023-06-01,OK
Stock_His,6291,2023-07-01,OK
Stock_His,6291,2023-08-01,OK
Stock_His,6291,2023-09-01,OK
Stock_His,6291,2023-10-01,OK
Stock_His,6291,2023-11-01,OK
Stock_His,6291,2023-12-01,OK
Stock_His,6291,2024-01-01,OK
Stock_His,6291,2024-02-01,OK
Stock_His,6291,2024-03-01,OK
Stock_His,6291,2024-04-01,OK
Stock_His,6291,2024-05-01,OK
Stock_His,6291,2024-07-01,OK
Stock_His,6291,2024-08-01,OK
Stock_His,6291,2024-09-01,OK
Stock_His,6291,2024-10-01,OK
Stock_His,6291,2024-11-01,OK
Stock_His,6292,2023-01-01,OK
Stock_His,6292,2023-02-01,OK
Stock_His,6292,2023-03-01,OK
Stock_His,6292,2023-04-01,OK
Stock_His,6292,2023-05-01,OK
Stock_His,6292,2023-06-01,OK
Stock_His,6292,2023-07-01,OK
Stock_His,6292,2023-08-01,OK
Stock_His,6292,2023-09-01,OK
Stock_His,6292,2023-10-01,OK
Stock_His,6292,2023-11-01,OK
Stock_His,6292,2023-12-01,OK
Stock_His,6292,2024-01-01,OK
Stock_His,6292,2024-02-01,OK
Stock_His,6292,2024-03-01,OK
Stock_His,6292,2024-04-01,OK
Stock_His,6292,2024-05-01,OK
Stock_His,6292,2024-06-01,OK
Stock_His,6292,2024-07-01,OK
Stock_His,6292,2024-08-01,OK
Stock_His,6292,2024-09-01,OK
Stock_His,6292,2024-10-01,OK
Stock_His,6292,2024-11-01,OK
Stock_His,6294,2023-01-01,OK
Stock_His,6294,2023-02-01,OK
Stock_His,6294,2023-03-01,OK
Stock_His,6294,2023-04-01,OK
Stock_His,6294,2023-05-01,OK
Stock_His,6294,2023-06-01,OK
Stock_His,6294,2023-07-01,OK
Stock_His,6294,2023-08-01,OK
Stock_His,6294,2023-09-01,OK
Stock_His,6294,2023-10-01,OK
Stock_His,6294,2023-11-01,OK
Stock_His,6294,2023-12-01,OK
Stock_His,6294,2024-01-01,OK
Stock_His,6294,2024-02-01,OK
Stock_His,6294,2024-03-01,OK
Stock_His,6294,2024-04-01,OK
Stock_His,6294,2024-05-01,OK
Stock_His,6294,2024-06-01,OK
Stock_His,6294,2024-07-01,OK
Stock_His,6294,2024-08-01,OK
Stock_His,6294,2024-09-01,OK
Stock_His,6294,2024-10-01,OK
Stock_His,6294,2024-11-01,OK
Stock_His,6411,2023-01-01,OK
Stock_His,6411,2023-02-01,OK
Stock_His,6411,2023-03-01,OK
Stock_His,6411,2023-04-01,OK
Stock_His,6411,2023-05-01,OK
Stock_His,6411,2023-07-01,OK
Stock_His,6411,2023-08-01,OK
Stock_His,6411,2023-09-01,OK
Stock_His,6411,2023-10-01,OK
Stock_His,6411,2023-11-01,OK
Stock_His,6411,2023-12-01,OK
Stock_His,6411,2024-01-01,OK
Stock_His,6411,2024-02-01,OK
Stock_His,6411,2024-03-01,OK
Stock_His,6411,2024-04-01,OK
Stock_His,6411,2024-05-01,OK
Stock_His,6411,2024-06-01,OK
Stock_His,6411,2024-07-01,OK
Stock_His,6411,2024-08-01,OK
Stock_His,6411,2024-09-01,OK
Stock_His,6411,2024-10-01,OK
Stock_His,6411,2024-11-01,OK
Stock_His,6417,2023-01-01,OK
Stock_His,6417,2023-02-01,OK
Stock_His,6417,2023-03-01,OK
Stock_His,6417,2023-04-01,OK
Stock_His,6417,2023-05-01,OK
Stock_His,6417,2023-06-01,OK
Stock_His,6417,2023-07-01,OK
Stock_His,6417,2023-08-01,OK
Stock_His,6417,2023-09-01,OK
Stock_His,6417,2023-10-01,OK
Stock_His,6417,2023-11-01,OK
Stock_His,6417,2023-12-01,OK
Stock_His,6417,2024-01-01,OK
Stock_His,6417,2024-02-01,OK
Stock_His,6417,2024-03-01,OK
Stock_His,6417,2024-04-01,OK
Stock_His,6417,2024-05-01,OK
Stock_His,6417,2024-06-01,OK
Stock_His,6417,2024-08-01,OK
Stock_His,6417,2024-09-01,OK
Stock_His,6417,2024-10-01,OK
Stock_His,6417,2024-11-01,OK
Stock_His,6418,2023-01-01,OK
Stock_His,6418,2023-02-01,OK
Stock_His,6418,2023-03-01,OK
Stock_His,6418,2023-04-01,OK
Stock_His,6418,2023-05-01,OK
Stock_His,6418,2023-06-01,OK
Stock_His,6418,2023-07-01,OK
Stock_His,6418,2023-08-01,OK
Stock_His,6418,2023-09-01,OK
Stock_His,6418,2023-10-01,OK
Stock_His,6418,2023-11-01,OK
Stock_His,6418,2023-12-01,OK
Stock_His,6418,2024-01-01,OK
Stock_His,6418,2024-02-01,OK
Stock_His,6418,2024-03-01,OK
Stock_His,6418,2024-04-01,OK
Stock_His,6418,2024-05-01,OK
Stock_His,6418,2024-06-01,OK
Stock_His,6418,2024-07-01,OK
Stock_His,6418,2024-08-01,OK
Stock_His,6418,2024-09-01,OK
Stock_His,6418,2024-10-01,OK
Stock_His,6418,2024-11-01,OK
Stock_His,6419,2023-01-01,OK
Stock_His,6419,2023-02-01,OK
Stock_His,6419,2023-03-01,OK
Stock_His,6419,2023-04-01,OK
Stock_His,6419,2023-05-01,OK
Stock_His,6419,2023-06-01,OK
Stock_His,6419,2023-07-01,OK
Stock_His,6419,2023-08-01,OK
Stock_His,6419,2023-09-01,OK
Stock_His,6419,2023-10-01,OK
Stock_His,6419,2023-11-01,OK
Stock_His,6419,2023-12-01,OK
Stock_His,6419,2024-01-01,OK
Stock_His,6419,2024-02-01,OK
Stock_His,6419,2024-03-01,OK
Stock_His,6419,2024-04-01,OK
Stock_His,6419,2024-05-01,OK
Stock_His,6419,2024-06-01,OK
Stock_His,6419,2024-07-01,OK
Stock_His,6419,2024-08-01,OK
Stock_His,6419,2024-09-01,OK
Stock_His,6419,2024-10-01,OK
Stock_His,6419,2024-11-01,OK
Stock_His,6425,2023-01-01,OK
Stock_His,6425,2023-02-01,OK
Stock_His,6425,2023-03-01,OK
Stock_His,6425,2023-04-01,OK
Stock_His,6425,2023-05-01,OK
Stock_His,6425,2023-06-01,OK
Stock_His,6425,2023-07-01,OK
Stock_His,6425,2023-08-01,OK
Stock_His,6425,2023-09-01,OK
Stock_His,6425,2023-10-01,OK
Stock_His,6425,2023-11-01,OK
Stock_His,6425,2023-12-01,OK
Stock_His,6425,2024-01-01,OK
Stock_His,6425,2024-02-01,OK
Stock_His,6425,2024-03-01,OK
Stock_His,6425,2024-04-01,OK
Stock_His,6425,2024-05-01,OK
Stock_His,6425,2024-06-01,OK
Stock_His,6425,2024-07-01,OK
Stock_His,6425,2024-08-01,OK
Stock_His,6425,2024-09-01,OK
Stock_His,6425,2024-10-01,OK
Stock_His,6425,2024-11-01,OK
Stock_His,6432,2023-01-01,OK
Stock_His,6432,2023-02-01,OK
Stock_His,6432,2023-03-01,OK
Stock_His,6432,2023-04-01,OK
Stock_His,6432,2023-05-01,OK
Stock_His,6432,2023-06-01,OK
Stock_His,6432,2023-07-01,OK
Stock_His,6432,2023-08-01,OK
Stock_His,6432,2023-09-01,OK
Stock_His,6432,2023-10-01,OK
Stock_His,6432,2023-11-01,OK
Stock_His,6432,2023-12-01,OK
Stock_His,6432,2024-01-01,OK
Stock_His,6432,2024-02-01,OK
Stock_His,6432,2024-03-01,OK
Stock_His,6432,2024-04-01,OK
Stock_His,6432,2024-05-01,OK
Stock_His,6432,2024-06-01,OK
Stock_His,6432,2024-07-01,OK
Stock_His,6432,2024-08-01,OK
Stock_His,6432,2024-09-01,OK
Stock_His,6432,2024-10-01,OK
Stock_His,6432,2024-11-01,OK
Stock_His,6435,2023-01-01,OK
Stock_His,6435,2023-02-01,OK
Stock_His,6435,2023-03-01,OK
Stock_His,6435,2023-04-01,OK
Stock_His,6435,2023-05-01,OK
Stock_His,6435,2023-06-01,OK
Stock_His,6435,2023-07-01,OK
Stock_His,6435,2023-08-01,OK
Stock_His,6435,2023-09-01,OK
Stock_His,6435,2023-10-01,OK
Stock_His,6435,2023-11-01,OK
Stock_His,6435,2023-12-01,OK
Stock_His,6435,2024-01-01,OK
Stock_His,6435,2024-02-01,OK
Stock_His,6435,2024-03-01,OK
Stock_His,6435,2024-04-01,OK
Stock_His,6435,2024-05-01,OK
Stock_His,6435,2024-06-01,OK
Stock_His,6435,2024-07-01,OK
Stock_His,6435,2024-08-01,OK
Stock_His,6435,2024-09-01,OK
Stock_His,6435,2024-10-01,OK
Stock_His,6435,2024-11-01,OK
Stock_His,6441,2023-01-01,OK
Stock_His,6441,2023-02-01,OK
Stock_His,6441,2023-03-01,OK
Stock_His,6441,2023-04-01,OK
Stock_His,6441,2023-05-01,OK
Stock_His,6441,2023-06-01,OK
Stock_His,6441,2023-07-01,OK
Stock_His,6441,2023-08-01,OK
Stock_His,6441,2023-09-01,OK
Stock_His,6441,2023-10-01,OK
Stock_His,6441,2023-11-01,OK
Stock_His,6441,2023-12-01,OK
Stock_His,6441,2024-01-01,OK
Stock_His,6441,2024-02-01,OK
Stock_His,6441,2024-03-01,OK
Stock_His,6441,2024-04-01,OK
Stock_His,6441,2024-05-01,OK
Stock_His,6441,2024-06-01,OK
Stock_His,6441,2024-07-01,OK
Stock_His,6441,2024-08-01,OK
Stock_His,6441,2024-09-01,OK
Stock_His,6441,2024-10-01,OK
Stock_His,6441,2024-11-01,OK
Stock_His,6457,2023-01-01,OK
Stock_His,6457,2023-02-01,OK
Stock_His,6457,2023-03-01,OK
Stock_His,6457,2023-04-01,OK
Stock_His,6457,2023-05-01,OK
Stock_His,6457,2023-06-01,OK
Stock_His,6457,2023-07-01,OK
Stock_His,6457,2023-08-01,OK
Stock_His,6457,2023-09-01,OK
Stock_His,6457,2023-10-01,OK
Stock_His,6457,2023-11-01,OK
Stock_His,6457,2023-12-01,OK
Stock_His,6457,2024-01-01,OK
Stock_His,6457,2024-02-01,OK
Stock_His,6457,2024-04-01,OK
Stock_His,6457,2024-05-01,OK
Stock_His,6457,2024-06-01,OK
Stock_His,6457,2024-07-01,OK
Stock_His,6457,2024-08-01,OK
Stock_His,6457,2024-09-01,OK
Stock_His,6457,2024-10-01,OK
Stock_His,6457,2024-11-01,OK
Stock_His,6461,2023-01-01,OK
Stock_His,6461,2023-02-01,OK
Stock_His,6461,2023-03-01,OK
Stock_His,6461,2023-04-01,OK
Stock_His,6461,2023-05-01,OK
Stock_His,6461,2023-06-01,OK
Stock_His,6461,2023-07-01,OK
Stock_His,6461,2023-08-01,OK
Stock_His,6461,2023-09-01,OK
Stock_His,6461,2023-10-01,OK
Stock_His,6461,2023-12-01,OK
Stock_His,6461,2024-01-01,OK
Stock_His,6461,2024-02-01,OK
Stock_His,6461,2024-03-01,OK
Stock_His,6461,2024-04-01,OK
Stock_His,6461,2024-05-01,OK
Stock_His,6461,2024-06-01,OK
Stock_His,6461,2024-07-01,OK
Stock_His,6461,2024-08-01,OK
Stock_His,6461,2024-09-01,OK
Stock_His,6461,2024-10-01,OK
Stock_His,6461,2024-11-01,OK
Stock_His,6462,2023-01-01,OK
Stock_His,6462,2023-02-01,OK
Stock_His,6462,2023-03-01,OK
Stock_His,6462,2023-04-01,OK
Stock_His,6462,2023-05-01,OK
Stock_His,6462,2023-06-01,OK
Stock_His,6462,2023-07-01,OK
Stock_His,6462,2023-08-01,OK
Stock_His,6462,2023-09-01,OK
Stock_His,6462,2023-10-01,OK
Stock_His,6462,2023-11-01,OK
Stock_His,6462,2023-12-01,OK
Stock_His,6462,2024-01-01,OK
Stock_His,6462,2024-02-01,OK
Stock_His,6462,2024-03-01,OK
Stock_His,6462,2024-04-01,OK
Stock_His,6462,2024-05-01,OK
Stock_His,6462,2024-06-01,OK
Stock_His,6462,2024-07-01,OK
Stock_His,6462,2024-08-01,OK
Stock_His,6462,2024-09-01,OK
Stock_His,6462,2024-10-01,OK
Stock_His,6462,2024-11-01,OK
Stock_His,6465,2023-01-01,OK
Stock_His,6465,2023-02-01,OK
Stock_His,6465,2023-03-01,OK
Stock_His,6465,2023-04-01,OK
Stock_His,6465,2023-05-01,OK
Stock_His,6465,2023-06-01,OK
Stock_His,6465,2023-07-01,OK
Stock_His,6465,2023-08-01,OK
Stock_His,6465,2023-09-01,OK
Stock_His,6465,2023-10-01,OK
Stock_His,6465,2023-11-01,OK
Stock_His,6465,2023-12-01,OK
Stock_His,6465,2024-01-01,OK
Stock_His,6465,2024-02-01,OK
Stock_His,6465,2024-03-01,OK
Stock_His,6465,2024-04-01,OK
Stock_His,6465,2024-05-01,OK
Stock_His,6465,2024-06-01,OK
Stock_His,6465,2024-07-01,OK
Stock_His,6465,2024-08-01,OK
Stock_His,6465,2024-09-01,OK
Stock_His,6465,2024-10-01,OK
Stock_His,6465,2024-11-01,OK
Stock_His,6469,2023-01-01,OK
Stock_His,6469,2023-02-01,OK
Stock_His,6469,2023-03-01,OK
Stock_His,6469,2023-04-01,OK
Stock_His,6469,2023-05-01,OK
Stock_His,6469,2023-06-01,OK
Stock_His,6469,2023-07-01,OK
Stock_His,6469,2023-08-01,OK
Stock_His,6469,2023-09-01,OK
Stock_His,6469,2023-10-01,OK
Stock_His,6469,2023-11-01,OK
Stock_His,6469,2023-12-01,OK
Stock_His,6469,2024-01-01,OK
Stock_His,6469,2024-02-01,OK
Stock_His,6469,2024-03-01,OK
Stock_His,6469,2024-04-01,OK
Stock_His,6469,2024-05-01,OK
Stock_His,6469,2024-06-01,OK
Stock_His,6469,2024-07-01,OK
Stock_His,6469,2024-08-01,OK
Stock_His,6469,2024-09-01,OK
Stock_His,6469,2024-10-01,OK
Stock_His,6469,2024-11-01,OK
Stock_His,6470,2023-01-01,OK
Stock_His,6470,2023-02-01,OK
Stock_His,6470,2023-03-01,OK
Stock_His,6470,2023-04-01,OK
Stock_His,6470,2023-05-01,OK
Stock_His,6470,2023-06-01,OK
Stock_His,6470,2023-07-01,OK
Stock_His,6470,2023-08-01,OK
Stock_His,6470,2023-09-01,OK
Stock_His,6470,2023-10-01,OK
Stock_His,6470,2023-11-01,OK
Stock_His,6470,2023-12-01,OK
Stock_His,6470,2024-01-01,OK
Stock_His,6470,2024-02-01,OK
Stock_His,6470,2024-03-01,OK
Stock_His,6470,2024-04-01,OK
Stock_His,6470,2024-05-01,OK
Stock_His,6470,2024-06-01,OK
Stock_His,6470,2024-07-01,OK
Stock_His,6470,2024-08-01,OK
Stock_His,6470,2024-09-01,OK
Stock_His,6470,2024-10-01,OK
Stock_His,6470,2024-11-01,OK
Stock_His,6482,2023-01-01,OK
Stock_His,6482,2023-02-01,OK
Stock_His,6482,2023-04-01,OK
Stock_His,6482,2023-05-01,OK
Stock_His,6482,2023-06-01,OK
Stock_His,6482,2023-07-01,OK
Stock_His,6482,2023-08-01,OK
Stock_His,6482,2023-09-01,OK
Stock_His,6482,2023-10-01,OK
Stock_His,6482,2023-11-01,OK
Stock_His,6482,2023-12-01,OK
Stock_His,6482,2024-01-01,OK
Stock_His,6482,2024-02-01,OK
Stock_His,6482,2024-03-01,OK
Stock_His,6482,2024-04-01,OK
Stock_His,6482,2024-05-01,OK
Stock_His,6482,2024-06-01,OK
Stock_His,6482,2024-07-01,OK
Stock_His,6482,2024-08-01,OK
Stock_His,6482,2024-09-01,OK
Stock_His,6482,2024-10-01,OK
Stock_His,6482,2024-11-01,OK
Stock_His,6485,2023-01-01,OK
Stock_His,6485,2023-02-01,OK
Stock_His,6485,2023-03-01,OK
Stock_His,6485,2023-04-01,OK
Stock_His,6485,2023-05-01,OK
Stock_His,6485,2023-06-01,OK
Stock_His,6485,2023-07-01,OK
Stock_His,6485,2023-08-01,OK
Stock_His,6485,2023-09-01,OK
Stock_His,6485,2023-10-01,OK
Stock_His,6485,2023-11-01,OK
Stock_His,6485,2023-12-01,OK
Stock_His,6485,2024-01-01,OK
Stock_His,6485,2024-02-01,OK
Stock_His,6485,2024-03-01,OK
Stock_His,6485,2024-04-01,OK
Stock_His,6485,2024-05-01,OK
Stock_His,6485,2024-06-01,OK
Stock_His,6485,2024-07-01,OK
Stock_His,6485,2024-08-01,OK
Stock_His,6485,2024-09-01,OK
Stock_His,6485,2024-10-01,OK
Stock_His,6485,2024-11-01,OK
Stock_His,6486,2023-01-01,OK
Stock_His,6486,2023-02-01,OK
Stock_His,6486,2023-03-01,OK
Stock_His,6486,2023-04-01,OK
Stock_His,6486,2023-05-01,OK
Stock_His,6486,2023-06-01,OK
Stock_His,6486,2023-07-01,OK
Stock_His,6486,2023-08-01,OK
Stock_His,6486,2023-09-01,OK
Stock_His,6486,2023-10-01,OK
Stock_His,6486,2023-11-01,OK
Stock_His,6486,2023-12-01,OK
Stock_His,6486,2024-01-01,OK
Stock_His,6486,2024-02-01,OK
Stock_His,6486,2024-03-01,OK
Stock_His,6486,2024-04-01,OK
Stock_His,6486,2024-05-01,OK
Stock_His,6486,2024-06-01,OK
Stock_His,6486,2024-07-01,OK
Stock_His,6486,2024-08-01,OK
Stock_His,6486,2024-09-01,OK
Stock_His,6486,2024-10-01,OK
Stock_His,6486,2024-11-01,OK
Stock_His,6488,2023-01-01,OK
Stock_His,6488,2023-02-01,OK
Stock_His,6488,2023-03-01,OK
Stock_His,6488,2023-04-01,OK
Stock_His,6488,2023-05-01,OK
Stock_His,6488,2023-06-01,OK
Stock_His,6488,2023-07-01,OK
Stock_His,6488,2023-08-01,OK
Stock_His,6488,2023-09-01,OK
Stock_His,6488,2023-10-01,OK
Stock_His,6488,2023-11-01,OK
Stock_His,6488,2023-12-01,OK
Stock_His,6488,2024-01-01,OK
Stock_His,6488,2024-02-01,OK
Stock_His,6488,2024-03-01,OK
Stock_His,6488,2024-04-01,OK
Stock_His,6488,2024-05-01,OK
Stock_His,6488,2024-06-01,OK
Stock_His,6488,2024-07-01,OK
Stock_His,6488,2024-08-01,OK
Stock_His,6488,2024-09-01,OK
Stock_His,6488,2024-10-01,OK
Stock_His,6488,2024-11-01,OK
Stock_His,6492,2023-01-01,OK
Stock_His,6492,2024-11-01,OK
Stock_His,6494,2023-01-01,OK
Stock_His,6494,2023-02-01,OK
Stock_His,6494,2023-03-01,OK
Stock_His,6494,2023-04-01,OK
Stock_His,6494,2023-05-01,OK
Stock_His,6494,2023-06-01,OK
Stock_His,6494,2023-07-01,OK
Stock_His,6494,2023-08-01,OK
Stock_His,6494,2023-09-01,OK
Stock_His,6494,2023-10-01,OK
Stock_His,6494,2023-11-01,OK
Stock_His,6494,2023-12-01,OK
Stock_His,6494,2024-01-01,OK
Stock_His,6494,2024-02-01,OK
Stock_His,6494,2024-03-01,OK
Stock_His,6494,2024-04-01,OK
Stock_His,6494,2024-05-01,OK
Stock_His,6494,2024-06-01,OK
Stock_His,6494,2024-07-01,OK
Stock_His,6494,2024-08-01,OK
Stock_His,6494,2024-09-01,OK
Stock_His,6494,2024-10-01,OK
Stock_His,6494,2024-11-01,OK
Stock_His,6496,2023-01-01,OK
Stock_His,6496,2023-02-01,OK
Stock_His,6496,2023-03-01,OK
Stock_His,6496,2023-04-01,OK
Stock_His,6496,2023-05-01,OK
Stock_His,6496,2023-06-01,OK
Stock_His,6496,2023-07-01,OK
Stock_His,6496,2023-08-01,OK
Stock_His,6496,2023-09-01,OK
Stock_His,6496,2023-10-01,OK
Stock_His,6496,2023-11-01,OK
Stock_His,6496,2023-12-01,OK
Stock_His,6496,2024-01-01,OK
Stock_His,6496,2024-02-01,OK
Stock_His,6496,2024-03-01,OK
Stock_His,6496,2024-04-01,OK
Stock_His,6496,2024-05-01,OK
Stock_His,6496,2024-06-01,OK
Stock_His,6496,2024-07-01,OK
Stock_His,6496,2024-08-01,OK
Stock_His,6496,2024-09-01,OK
Stock_His,6496,2024-10-01,OK
Stock_His,6496,2024-11-01,OK
Stock_His,6499,2023-01-01,OK
Stock_His,6499,2023-02-01,OK
Stock_His,6499,2023-03-01,OK
Stock_His,6499,2023-04-01,OK
Stock_His,6499,2023-05-01,OK
Stock_His,6499,2023-06-01,OK
Stock_His,6499,2023-07-01,OK
Stock_His,6499,2023-08-01,OK
Stock_His,6499,2023-09-01,OK
Stock_His,6499,2023-10-01,OK
Stock_His,6499,2023-11-01,OK
Stock_His,6499,2023-12-01,OK
Stock_His,6499,2024-01-01,OK
Stock_His,6499,2024-02-01,OK
Stock_His,6499,2024-03-01,OK
Stock_His,6499,2024-04-01,OK
Stock_His,6499,2024-05-01,OK
Stock_His,6499,2024-06-01,OK
Stock_His,6499,2024-07-01,OK
Stock_His,6499,2024-08-01,OK
Stock_His,6499,2024-09-01,OK
Stock_His,6499,2024-10-01,OK
Stock_His,6499,2024-11-01,OK
Stock_His,6506,2023-01-01,OK
Stock_His,6506,2023-02-01,OK
Stock_His,6506,2023-03-01,OK
Stock_His,6506,2023-04-01,OK
Stock_His,6506,2023-05-01,OK
Stock_His,6506,2023-06-01,OK
Stock_His,6506,2023-07-01,OK
Stock_His,6506,2023-08-01,OK
Stock_His,6506,2023-09-01,OK
Stock_His,6506,2023-10-01,OK
Stock_His,6506,2023-11-01,OK
Stock_His,6506,2023-12-01,OK
Stock_His,6506,2024-01-01,OK
Stock_His,6506,2024-02-01,OK
Stock_His,6506,2024-03-01,OK
Stock_His,6506,2024-04-01,OK
Stock_His,6506,2024-05-01,OK
Stock_His,6506,2024-06-01,OK
Stock_His,6506,2024-07-01,OK
Stock_His,6506,2024-08-01,OK
Stock_His,6506,2024-09-01,OK
Stock_His,6506,2024-10-01,OK
Stock_His,6506,2024-11-01,OK
Stock_His,6508,2023-01-01,OK
Stock_His,6508,2023-02-01,OK
Stock_His,6508,2023-03-01,OK
Stock_His,6508,2023-04-01,OK
Stock_His,6508,2023-05-01,OK
Stock_His,6508,2023-06-01,OK
Stock_His,6508,2023-07-01,OK
Stock_His,6508,2023-08-01,OK
Stock_His,6508,2023-09-01,OK
Stock_His,6508,2023-10-01,OK
Stock_His,6508,2023-11-01,OK
Stock_His,6508,2023-12-01,OK
Stock_His,6508,2024-01-01,OK
Stock_His,6508,2024-02-01,OK
Stock_His,6508,2024-03-01,OK
Stock_His,6508,2024-04-01,OK
Stock_His,6508,2024-05-01,OK
Stock_His,6508,2024-06-01,OK
Stock_His,6508,2024-07-01,OK
Stock_His,6508,2024-08-01,OK
Stock_His,6508,2024-09-01,OK
Stock_His,6508,2024-10-01,OK
Stock_His,6508,2024-11-01,OK
Stock_His,6509,2023-01-01,OK
Stock_His,6509,2023-02-01,OK
Stock_His,6509,2023-03-01,OK
Stock_His,6509,2023-04-01,OK
Stock_His,6509,2023-05-01,OK
Stock_His,6509,2023-06-01,OK
Stock_His,6509,2023-07-01,OK
Stock_His,6509,2023-08-01,OK
Stock_His,6509,2023-09-01,OK
Stock_His,6509,2023-10-01,OK
Stock_His,6509,2023-11-01,OK
Stock_His,6509,2023-12-01,OK
Stock_His,6509,2024-01-01,OK
Stock_His,6509,2024-02-01,OK
Stock_His,6509,2024-03-01,OK
Stock_His,6509,2024-04-01,OK
Stock_His,6509,2024-05-01,OK
Stock_His,6509,2024-06-01,OK
Stock_His,6509,2024-07-01,OK
Stock_His,6509,2024-08-01,OK
Stock_His,6509,2024-09-01,OK
Stock_His,6509,2024-10-01,OK
Stock_His,6509,2024-11-01,OK
Stock_His,6510,2023-01-01,OK
Stock_His,6510,2023-02-01,OK
Stock_His,6510,2023-03-01,OK
Stock_His,6510,2023-04-01,OK
Stock_His,6510,2023-05-01,OK
Stock_His,6510,2023-06-01,OK
Stock_His,6510,2023-07-01,OK
Stock_His,6510,2023-08-01,OK
Stock_His,6510,2023-09-01,OK
Stock_His,6510,2023-10-01,OK
Stock_His,6510,2023-11-01,OK
Stock_His,6510,2023-12-01,OK
Stock_His,6510,2024-01-01,OK
Stock_His,6510,2024-02-01,OK
Stock_His,6510,2024-03-01,OK
Stock_His,6510,2024-04-01,OK
Stock_His,6510,2024-05-01,OK
Stock_His,6510,2024-06-01,OK
Stock_His,6510,2024-07-01,OK
Stock_His,6510,2024-08-01,OK
Stock_His,6510,2024-09-01,OK
Stock_His,6510,2024-10-01,OK
Stock_His,6510,2024-11-01,OK
Stock_His,6512,2023-01-01,OK
Stock_His,6512,2023-02-01,OK
Stock_His,6512,2023-03-01,OK
Stock_His,6512,2023-04-01,OK
Stock_His,6512,2023-05-01,OK
Stock_His,6512,2023-06-01,OK
Stock_His,6512,2023-07-01,OK
Stock_His,6512,2023-08-01,OK
Stock_His,6512,2023-09-01,OK
Stock_His,6512,2023-11-01,OK
Stock_His,6512,2023-12-01,OK
Stock_His,6512,2024-01-01,OK
Stock_His,6512,2024-02-01,OK
Stock_His,6512,2024-03-01,OK
Stock_His,6512,2024-04-01,OK
Stock_His,6512,2024-05-01,OK
Stock_His,6512,2024-06-01,OK
Stock_His,6512,2024-07-01,OK
Stock_His,6512,2024-08-01,OK
Stock_His,6512,2024-10-01,OK
Stock_His,6512,2024-11-01,OK
Stock_His,6516,2023-01-01,OK
Stock_His,6516,2023-02-01,OK
Stock_His,6516,2023-04-01,OK
Stock_His,6516,2023-05-01,OK
Stock_His,6516,2023-06-01,OK
Stock_His,6516,2023-07-01,OK
Stock_His,6516,2023-08-01,OK
Stock_His,6516,2023-09-01,OK
Stock_His,6516,2023-10-01,OK
Stock_His,6516,2023-11-01,OK
Stock_His,6516,2023-12-01,OK
Stock_His,6516,2024-01-01,OK
Stock_His,6516,2024-02-01,OK
Stock_His,6516,2024-03-01,OK
Stock_His,6516,2024-04-01,OK
Stock_His,6516,2024-05-01,OK
Stock_His,6516,2024-06-01,OK
Stock_His,6516,2024-07-01,OK
Stock_His,6516,2024-08-01,OK
Stock_His,6516,2024-09-01,OK
Stock_His,6516,2024-10-01,OK
Stock_His,6516,2024-11-01,OK
Stock_His,6517,2023-01-01,OK
Stock_His,6517,2023-02-01,OK
Stock_His,6517,2023-03-01,OK
Stock_His,6517,2023-04-01,OK
Stock_His,6517,2023-05-01,OK
Stock_His,6517,2023-06-01,OK
Stock_His,6517,2023-07-01,OK
Stock_His,6517,2023-08-01,OK
Stock_His,6517,2023-09-01,OK
Stock_His,6517,2023-10-01,OK
Stock_His,6517,2023-11-01,OK
Stock_His,6517,2023-12-01,OK
Stock_His,6517,2024-01-01,OK
Stock_His,6517,2024-02-01,OK
Stock_His,6517,2024-03-01,OK
Stock_His,6517,2024-04-01,OK
Stock_His,6517,2024-05-01,OK
Stock_His,6517,2024-06-01,OK
Stock_His,6517,2024-07-01,OK
Stock_His,6517,2024-08-01,OK
Stock_His,6517,2024-09-01,OK
Stock_His,6517,2024-10-01,OK
Stock_His,6517,2024-11-01,OK
Stock_His,6523,2023-01-01,OK
Stock_His,6523,2023-02-01,OK
Stock_His,6523,2023-03-01,OK
Stock_His,6523,2023-04-01,OK
Stock_His,6523,2023-05-01,OK
Stock_His,6523,2023-06-01,OK
Stock_His,6523,2023-07-01,OK
Stock_His,6523,2023-08-01,OK
Stock_His,6523,2023-09-01,OK
Stock_His,6523,2023-10-01,OK
Stock_His,6523,2023-11-01,OK
Stock_His,6523,2023-12-01,OK
Stock_His,6523,2024-01-01,OK
Stock_His,6523,2024-02-01,OK
Stock_His,6523,2024-03-01,OK
Stock_His,6523,2024-04-01,OK
Stock_His,6523,2024-05-01,OK
Stock_His,6523,2024-06-01,OK
Stock_His,6523,2024-07-01,OK
Stock_His,6523,2024-08-01,OK
Stock_His,6523,2024-09-01,OK
Stock_His,6523,2024-10-01,OK
Stock_His,6523,2024-11-01,OK
Stock_His,6527,2023-01-01,OK
Stock_His,6527,2023-02-01,OK
